processid,class,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies,country,realm,label
JEBP104-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Aganohypoganus,NA,Aganohypoganus mirabilis,NA,Japan,Sino-Japanese,JEBP104-13_Elateridae_Dendrometrinae_Prosternini_Aganohypoganus_mirabilis_Japan
JEBP105-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Aganohypoganus,NA,Aganohypoganus mirabilis,NA,Japan,Sino-Japanese,JEBP105-13_Elateridae_Dendrometrinae_Prosternini_Aganohypoganus_mirabilis_Japan
JEBP117-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Acteniceromorphus,NA,Acteniceromorphus nishidai,NA,Japan,Sino-Japanese,JEBP117-13_Elateridae_Dendrometrinae_Prosternini_Acteniceromorphus_nishidai_Japan
JEBP124-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Actenicerus,NA,Actenicerus ohbayashii,NA,Japan,Sino-Japanese,JEBP124-13_Elateridae_Dendrometrinae_Prosternini_Actenicerus_ohbayashii_Japan
JEBP133-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Actenicerus,NA,Actenicerus orientalis,NA,Japan,Sino-Japanese,JEBP133-13_Elateridae_Dendrometrinae_Prosternini_Actenicerus_orientalis_Japan
JEBP143-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Actenicerus,NA,Actenicerus orientalis,NA,Japan,Sino-Japanese,JEBP143-13_Elateridae_Dendrometrinae_Prosternini_Actenicerus_orientalis_Japan
JEBP145-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Actenicerus,NA,Actenicerus pruinosus,NA,Japan,Sino-Japanese,JEBP145-13_Elateridae_Dendrometrinae_Prosternini_Actenicerus_pruinosus_Japan
JEBP147-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Actenicerus,NA,Actenicerus pruinosus,NA,Japan,Sino-Japanese,JEBP147-13_Elateridae_Dendrometrinae_Prosternini_Actenicerus_pruinosus_Japan
JEBP151-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Actenicerus,NA,Actenicerus pruinosus,NA,Japan,Sino-Japanese,JEBP151-13_Elateridae_Dendrometrinae_Prosternini_Actenicerus_pruinosus_Japan
JEBP174-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Actenicerus,NA,NA,NA,Japan,Sino-Japanese,JEBP174-13_Elateridae_Dendrometrinae_Prosternini_Actenicerus_Japan
JEBP176-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Actenicerus,NA,Actenicerus suzukii,NA,Japan,Sino-Japanese,JEBP176-13_Elateridae_Dendrometrinae_Prosternini_Actenicerus_suzukii_Japan
JEBP185-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Actenicerus,NA,Actenicerus takeshii,NA,Taiwan,Indomalayan,JEBP185-13_Elateridae_Dendrometrinae_Prosternini_Actenicerus_takeshii_Taiwan
JEBP186-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Acteniceromorphus,NA,Acteniceromorphus tengu,NA,Japan,Sino-Japanese,JEBP186-13_Elateridae_Dendrometrinae_Prosternini_Acteniceromorphus_tengu_Japan
JEBP199-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Actenicerus,NA,Actenicerus yamashiro,NA,Japan,Sino-Japanese,JEBP199-13_Elateridae_Dendrometrinae_Prosternini_Actenicerus_yamashiro_Japan
JEBP213-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Corymbitodes,NA,Corymbitodes concolor,NA,Japan,Sino-Japanese,JEBP213-13_Elateridae_Dendrometrinae_Prosternini_Corymbitodes_concolor_Japan
JEBP218-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Corymbitodes,NA,Corymbitodes gratus,NA,Japan,Sino-Japanese,JEBP218-13_Elateridae_Dendrometrinae_Prosternini_Corymbitodes_gratus_Japan
JEBP222-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Calambus,NA,Calambus japonicus,NA,Japan,Sino-Japanese,JEBP222-13_Elateridae_Dendrometrinae_Prosternini_Calambus_japonicus_Japan
JEBP223-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Calambus,NA,Calambus japonicus,NA,Japan,Sino-Japanese,JEBP223-13_Elateridae_Dendrometrinae_Prosternini_Calambus_japonicus_Japan
JEBP238-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Calambus,NA,Calambus mundulus,NA,Japan,Sino-Japanese,JEBP238-13_Elateridae_Dendrometrinae_Prosternini_Calambus_mundulus_Japan
JEBP239-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Calambus,NA,Calambus mundulus,NA,Japan,Sino-Japanese,JEBP239-13_Elateridae_Dendrometrinae_Prosternini_Calambus_mundulus_Japan
JEBP245-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Corymbitodes,NA,Corymbitodes obscuripes,NA,Japan,Sino-Japanese,JEBP245-13_Elateridae_Dendrometrinae_Prosternini_Corymbitodes_obscuripes_Japan
JEBP373-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Hypoganus,NA,Hypoganus miyatakei,NA,Japan,Sino-Japanese,JEBP373-13_Elateridae_Dendrometrinae_Prosternini_Hypoganus_miyatakei_Japan
JEBP457-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Liotrichus,NA,Liotrichus hypocrita,NA,Japan,Sino-Japanese,JEBP457-13_Elateridae_Dendrometrinae_Prosternini_Liotrichus_hypocrita_Japan
JEBP510-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Mosotalesus,NA,Mosotalesus impressus,NA,Japan,Sino-Japanese,JEBP510-13_Elateridae_Dendrometrinae_Prosternini_Mosotalesus_impressus_Japan
JEBP511-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Mosotalesus,NA,Mosotalesus impressus,NA,Japan,Sino-Japanese,JEBP511-13_Elateridae_Dendrometrinae_Prosternini_Mosotalesus_impressus_Japan
JEBP584-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Neopristilophus,NA,Neopristilophus serrifer,NA,Japan,Sino-Japanese,JEBP584-13_Elateridae_Dendrometrinae_Prosternini_Neopristilophus_serrifer_Japan
JEBP585-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Neopristilophus,NA,Neopristilophus serrifer,NA,Japan,Sino-Japanese,JEBP585-13_Elateridae_Dendrometrinae_Prosternini_Neopristilophus_serrifer_Japan
JEBP596-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Orithales,NA,Orithales serraticornis,NA,Japan,Sino-Japanese,JEBP596-13_Elateridae_Dendrometrinae_Prosternini_Orithales_serraticornis_Japan
JEBP681-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Paraphotistus,NA,Paraphotistus niger,NA,Japan,Sino-Japanese,JEBP681-13_Elateridae_Dendrometrinae_Prosternini_Paraphotistus_niger_Japan
JEBP690-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Pristilophus,NA,Pristilophus onerosus,NA,Japan,Sino-Japanese,JEBP690-13_Elateridae_Dendrometrinae_Prosternini_Pristilophus_onerosus_Japan
JEBP710-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Pristilophus,NA,Pristilophus vagepictus,NA,Japan,Sino-Japanese,JEBP710-13_Elateridae_Dendrometrinae_Prosternini_Pristilophus_vagepictus_Japan
JEBP711-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Pristilophus,NA,Pristilophus vagepictus,NA,Japan,Sino-Japanese,JEBP711-13_Elateridae_Dendrometrinae_Prosternini_Pristilophus_vagepictus_Japan
JEBP729-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Selatosomus,NA,Selatosomus gloriosus,NA,Japan,Sino-Japanese,JEBP729-13_Elateridae_Dendrometrinae_Prosternini_Selatosomus_gloriosus_Japan
JEBP732-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Selatosomus,NA,Selatosomus puerilis,NA,Japan,Sino-Japanese,JEBP732-13_Elateridae_Dendrometrinae_Prosternini_Selatosomus_puerilis_Japan
JEBP736-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Selatosomus,NA,Selatosomus puncticollis,NA,Japan,Sino-Japanese,JEBP736-13_Elateridae_Dendrometrinae_Prosternini_Selatosomus_puncticollis_Japan
LYMAB3807-15,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Beckerus,NA,Beckerus appressus,NA,Canada,Nearctic,LYMAB3807-15_Elateridae_Dendrometrinae_Prosternini_Beckerus_appressus_Canada
LYMAC110-15,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Proludius,NA,Proludius pyrros,NA,United States,Nearctic,LYMAC110-15_Elateridae_Dendrometrinae_Prosternini_Proludius_pyrros_United_States
LYMAD212-19,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Eanus,NA,Eanus maculipennis,NA,Canada,Nearctic,LYMAD212-19_Elateridae_Dendrometrinae_Prosternini_Eanus_maculipennis_Canada
MOBIL859-15,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Hypoganus,NA,NA,NA,Canada,Nearctic,MOBIL859-15_Elateridae_Dendrometrinae_Prosternini_Hypoganus_Canada
MPCAN350-17,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Laneganus,NA,Laneganus sulcicollis,NA,Canada,Nearctic,MPCAN350-17_Elateridae_Dendrometrinae_Prosternini_Laneganus_sulcicollis_Canada
MTNG001-18,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Athoplastus,NA,Athoplastus acutus,NA,United States,Nearctic,MTNG001-18_Elateridae_Dendrometrinae_Prosternini_Athoplastus_acutus_United_States
MTNG003-18,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Athoplastus,NA,Athoplastus acutus,NA,United States,Nearctic,MTNG003-18_Elateridae_Dendrometrinae_Prosternini_Athoplastus_acutus_United_States
MTWW204-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Hadromorphus,NA,Hadromorphus glaucus,NA,United States,Nearctic,MTWW204-13_Elateridae_Dendrometrinae_Prosternini_Hadromorphus_glaucus_United_States
MTWW303-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Selatosomus,NA,Selatosomus pruininus,NA,United States,Nearctic,MTWW303-13_Elateridae_Dendrometrinae_Prosternini_Selatosomus_pruininus_United_States
MTWW305-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Hadromorphus,NA,Hadromorphus glaucus,NA,United States,Nearctic,MTWW305-13_Elateridae_Dendrometrinae_Prosternini_Hadromorphus_glaucus_United_States
MTWW341-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Metanomus,NA,Metanomus insidiosus,NA,United States,Nearctic,MTWW341-13_Elateridae_Dendrometrinae_Prosternini_Metanomus_insidiosus_United_States
MTWW413-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Selatosomus,NA,Selatosomus aeripennis,NA,United States,Nearctic,MTWW413-13_Elateridae_Dendrometrinae_Prosternini_Selatosomus_aeripennis_United_States
NGSFT3269-16,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Eanus,NA,Eanus maculipennis,NA,Canada,Nearctic,NGSFT3269-16_Elateridae_Dendrometrinae_Prosternini_Eanus_maculipennis_Canada
NGSFT3279-16,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Setasomus,NA,Setasomus nitidulus,NA,Canada,Nearctic,NGSFT3279-16_Elateridae_Dendrometrinae_Prosternini_Setasomus_nitidulus_Canada
NOCOL013-12,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Selatosomus,NA,Selatosomus aeneus,NA,Norway,Palearctic,NOCOL013-12_Elateridae_Dendrometrinae_Prosternini_Selatosomus_aeneus_Norway
NOCOL178-12,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Eanus,NA,Eanus costalis,NA,Norway,Palearctic,NOCOL178-12_Elateridae_Dendrometrinae_Prosternini_Eanus_costalis_Norway
NZIND150-22,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Ctenicera,NA,Ctenicera olivacea,NA,New Zealand,Australian,NZIND150-22_Elateridae_Dendrometrinae_Prosternini_Ctenicera_olivacea_New_Zealand
OPPQC412-17,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Oxygonus,NA,Oxygonus obesus,NA,Canada,Nearctic,OPPQC412-17_Elateridae_Dendrometrinae_Prosternini_Oxygonus_obesus_Canada
OPPQK292-17,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Corymbitodes,NA,Corymbitodes pygmaeus,NA,Canada,Nearctic,OPPQK292-17_Elateridae_Dendrometrinae_Prosternini_Corymbitodes_pygmaeus_Canada
POHL564-23,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Sylvanelater,NA,Sylvanelater mendax,NA,Canada,Nearctic,POHL564-23_Elateridae_Dendrometrinae_Prosternini_Sylvanelater_mendax_Canada
PSFOR1296-17,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Anostirus,NA,Anostirus parumcostatus,NA,France,Palearctic,PSFOR1296-17_Elateridae_Dendrometrinae_Prosternini_Anostirus_parumcostatus_France
RRMFC1996-15,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Corymbitodes,NA,Corymbitodes tarsalis,NA,Canada,Nearctic,RRMFC1996-15_Elateridae_Dendrometrinae_Prosternini_Corymbitodes_tarsalis_Canada
SICOG179-22,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Beckerus,NA,Beckerus barri,NA,United States,Nearctic,SICOG179-22_Elateridae_Dendrometrinae_Prosternini_Beckerus_barri_United_States
SMTPB6677-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Sylvanelater,NA,Sylvanelater cylindriformis,NA,Canada,Nearctic,SMTPB6677-13_Elateridae_Dendrometrinae_Prosternini_Sylvanelater_cylindriformis_Canada
SSECC640-15,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Proludius,NA,Proludius comes,NA,Canada,Nearctic,SSECC640-15_Elateridae_Dendrometrinae_Prosternini_Proludius_comes_Canada
SSECC682-15,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Liotrichus,NA,NA,NA,Canada,Nearctic,SSECC682-15_Elateridae_Dendrometrinae_Prosternini_Liotrichus_Canada
SSEIC1163-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Pseudanostirus,NA,Pseudanostirus ochreipennis,NA,Canada,Nearctic,SSEIC1163-13_Elateridae_Dendrometrinae_Prosternini_Pseudanostirus_ochreipennis_Canada
SSFDB1193-14,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Liotrichus,NA,Liotrichus falsificus,NA,Canada,Nearctic,SSFDB1193-14_Elateridae_Dendrometrinae_Prosternini_Liotrichus_falsificus_Canada
SSGLC5275-15,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Eanus,NA,Eanus albertanus,NA,Canada,Nearctic,SSGLC5275-15_Elateridae_Dendrometrinae_Prosternini_Eanus_albertanus_Canada
SSWBC402-21,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Setasomus,NA,Setasomus nitidulus,NA,Canada,Nearctic,SSWBC402-21_Elateridae_Dendrometrinae_Prosternini_Setasomus_nitidulus_Canada
SSWLA3923-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Proludius,NA,Proludius angusticollis,NA,Canada,Nearctic,SSWLA3923-13_Elateridae_Dendrometrinae_Prosternini_Proludius_angusticollis_Canada
SSWLA3930-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Stropenron,NA,Stropenron nigricollis,NA,Canada,Nearctic,SSWLA3930-13_Elateridae_Dendrometrinae_Prosternini_Stropenron_nigricollis_Canada
TTCFW284-08,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Nitidolimonius,NA,Nitidolimonius resplendens,NA,Canada,Nearctic,TTCFW284-08_Elateridae_Dendrometrinae_Prosternini_Nitidolimonius_resplendens_Canada
TTCFW595-08,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Acteniceromorphus,NA,Acteniceromorphus umbricolus,NA,Canada,Nearctic,TTCFW595-08_Elateridae_Dendrometrinae_Prosternini_Acteniceromorphus_umbricolus_Canada
TTCFW626-08,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Nitidolimonius,NA,Nitidolimonius resplendens,NA,Canada,Nearctic,TTCFW626-08_Elateridae_Dendrometrinae_Prosternini_Nitidolimonius_resplendens_Canada
TTCFW637-08,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Nitidolimonius,NA,Nitidolimonius resplendens,NA,Canada,Nearctic,TTCFW637-08_Elateridae_Dendrometrinae_Prosternini_Nitidolimonius_resplendens_Canada
UAMIC134-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Acteniceromorphus,NA,Acteniceromorphus volitans,NA,United States,Nearctic,UAMIC134-13_Elateridae_Dendrometrinae_Prosternini_Acteniceromorphus_volitans_United_States
UAMIC279-13,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Nitidolimonius,NA,Nitidolimonius resplendens,NA,United States,Nearctic,UAMIC279-13_Elateridae_Dendrometrinae_Prosternini_Nitidolimonius_resplendens_United_States
UAMU832-14,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Acteniceromorphus,NA,Acteniceromorphus volitans,NA,United States,Nearctic,UAMU832-14_Elateridae_Dendrometrinae_Prosternini_Acteniceromorphus_volitans_United_States
USCOC580-10,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Neopristilophus,NA,Neopristilophus maurus,NA,United States,Nearctic,USCOC580-10_Elateridae_Dendrometrinae_Prosternini_Neopristilophus_maurus_United_States
USCOL741-09,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Ctenicera,NA,NA,NA,United States,Nearctic,USCOL741-09_Elateridae_Dendrometrinae_Prosternini_Ctenicera_United_States
YBIVV1958-23,Insecta,Coleoptera,NA,NA,NA,Elateridae,Dendrometrinae,Prosternini,NA,Ctenicera,NA,Ctenicera kendalli,NA,Canada,Nearctic,YBIVV1958-23_Elateridae_Dendrometrinae_Prosternini_Ctenicera_kendalli_Canada
SICOG165-22,Insecta,Coleoptera,NA,NA,NA,Elateridae,Lissominae,Protelaterini,NA,Anaspasis,NA,Anaspasis parallela,NA,Chile,Neotropic,SICOG165-22_Elateridae_Lissominae_Protelaterini_Anaspasis_parallela_Chile
SICOG170-22,Insecta,Coleoptera,NA,NA,NA,Elateridae,Lissominae,Protelaterini,NA,Sphaenelater,NA,Sphaenelater lineicollis,NA,New Zealand,Australian,SICOG170-22_Elateridae_Lissominae_Protelaterini_Sphaenelater_lineicollis_New_Zealand
BBCCA1835-12,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pseudomelanactini,NA,Lanelater,NA,Lanelater schottii,NA,United States,Nearctic,BBCCA1835-12_Elateridae_Agrypninae_Pseudomelanactini_Lanelater_schottii_United_States
GBCL18006-14,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pseudomelanactini,NA,Lanelater,NA,Lanelater sp. HP2013,NA,Malaysia,Indomalayan,GBCL18006-14_Elateridae_Agrypninae_Pseudomelanactini_Lanelater_sp._HP2013_Malaysia
ICHC050-08,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pseudomelanactini,NA,Lanelater,NA,Lanelater sallei,NA,United States,Nearctic,ICHC050-08_Elateridae_Agrypninae_Pseudomelanactini_Lanelater_sallei_United_States
SICOA555-18,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pseudomelanactini,NA,Lanelater,NA,Lanelater resectus,NA,Papua New Guinea,Oceanian,SICOA555-18_Elateridae_Agrypninae_Pseudomelanactini_Lanelater_resectus_Papua_New_Guinea
SICOG126-22,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pseudomelanactini,NA,Anthracalaus,NA,Anthracalaus agrypnoides,NA,United States,Nearctic,SICOG126-22_Elateridae_Agrypninae_Pseudomelanactini_Anthracalaus_agrypnoides_United_States
GBDL00625,Insecta,Coleoptera,Polyphaga,Elateriformia,Elateroidea,Elateridae,Agrypninae,Pyrophorini,NA,Ignelater,NA,Ignelater luminosus,NA,Puerto Rico,Panamanian,GBDL00625_Elateridae_Agrypninae_Pyrophorini_Ignelater_luminosus_Puerto_Rico
GBDL01791,Insecta,Coleoptera,Polyphaga,Elateriformia,Elateroidea,Elateridae,Agrypninae,Pyrophorini,NA,Pyrophorus,NA,Pyrophorus divergens,NA,Brazil,Neotropic,GBDL01791_Elateridae_Agrypninae_Pyrophorini_Pyrophorus_divergens_Brazil
GBDL01841,Insecta,Coleoptera,Polyphaga,Elateriformia,Elateroidea,Elateridae,Agrypninae,Pyrophorini,NA,Hapsodrilus,NA,Hapsodrilus ignifer,NA,Brazil,Neotropic,GBDL01841_Elateridae_Agrypninae_Pyrophorini_Hapsodrilus_ignifer_Brazil
GBDL01842,Insecta,Coleoptera,Polyphaga,Elateriformia,Elateroidea,Elateridae,Agrypninae,Pyrophorini,NA,Pyrearinus,NA,Pyrearinus termitilluminans,NA,Brazil,Neotropic,GBDL01842_Elateridae_Agrypninae_Pyrophorini_Pyrearinus_termitilluminans_Brazil
ASSCR6528-12,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pyrophorini,NA,Deilelater,NA,Deilelater stellaAS1,NA,Costa Rica,Panamanian,ASSCR6528-12_Elateridae_Agrypninae_Pyrophorini_Deilelater_stellaAS1_Costa_Rica
ASSCR6586-12,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pyrophorini,NA,Pyrophorus,NA,Pyrophorus noctilucusAS1,NA,Costa Rica,Panamanian,ASSCR6586-12_Elateridae_Agrypninae_Pyrophorini_Pyrophorus_noctilucusAS1_Costa_Rica
ASSCR6587-12,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pyrophorini,NA,Pyrophorus,NA,Pyrophorus noctilucusAS3,NA,Costa Rica,Panamanian,ASSCR6587-12_Elateridae_Agrypninae_Pyrophorini_Pyrophorus_noctilucusAS3_Costa_Rica
BBCCA1827-12,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pyrophorini,NA,Deilelater,NA,Deilelater physoderus,NA,United States,Nearctic,BBCCA1827-12_Elateridae_Agrypninae_Pyrophorini_Deilelater_physoderus_United_States
BBCCA1829-12,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pyrophorini,NA,Ignelater,NA,Ignelater havaniensis,NA,United States,Nearctic,BBCCA1829-12_Elateridae_Agrypninae_Pyrophorini_Ignelater_havaniensis_United_States
BIBAR016-24,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pyrophorini,NA,Pyrophorus,NA,NA,NA,Trinidad and Tobago,Panamanian,BIBAR016-24_Elateridae_Agrypninae_Pyrophorini_Pyrophorus_Trinidad_and_Tobago
CNCCE921-12,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pyrophorini,NA,Vesperelater,NA,Vesperelater arizonicus,NA,United States,Nearctic,CNCCE921-12_Elateridae_Agrypninae_Pyrophorini_Vesperelater_arizonicus_United_States
CNCCH1777-12,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pyrophorini,NA,Deilelater,NA,Deilelater physoderus,NA,United States,Nearctic,CNCCH1777-12_Elateridae_Agrypninae_Pyrophorini_Deilelater_physoderus_United_States
ELAT043-12,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pyrophorini,NA,Vesperelater,NA,Vesperelater occidentalis,NA,Mexico,Panamanian,ELAT043-12_Elateridae_Agrypninae_Pyrophorini_Vesperelater_occidentalis_Mexico
GBCL34491-19,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pyrophorini,NA,Pyrearinus,NA,Pyrearinus fragilis,NA,Brazil,Neotropic,GBCL34491-19_Elateridae_Agrypninae_Pyrophorini_Pyrearinus_fragilis_Brazil
GBCL34492-19,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pyrophorini,NA,Pyrearinus,NA,Pyrearinus micatus,NA,NA,NA,GBCL34492-19_Elateridae_Agrypninae_Pyrophorini_Pyrearinus_micatus_NA
GBCL34494-19,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pyrophorini,NA,Pyrearinus,NA,Pyrearinus termitilluminans,NA,Brazil,Neotropic,GBCL34494-19_Elateridae_Agrypninae_Pyrophorini_Pyrearinus_termitilluminans_Brazil
GBMNC61785-20,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pyrophorini,NA,NA,NA,NA,NA,NA,NA,GBMNC61785-20_Elateridae_Agrypninae_Pyrophorini_NA_NA
SICOG137-22,Insecta,Coleoptera,NA,NA,NA,Elateridae,Agrypninae,Pyrophorini,NA,Fulgeochlizus,NA,Fulgeochlizus germari,NA,Argentina,Neotropic,SICOG137-22_Elateridae_Agrypninae_Pyrophorini_Fulgeochlizus_germari_Argentina
